Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration_(minutes),In_game_Purchases_($),Social_Media_Mentions,Stream_Viewership,Revenue_($),Top _genre,Influencer_Endorsements
16-05-2017,PC,37400,3740,93.69983734,65657.29875,1682,71436.6311,21814.64796,Action,1
17-05-2017,Console,53601,5360,57.59590758,70043.61722,5047,77895.98919,66898.33107,RPG,0
18-05-2017,VR,163757,16375,74.09861722,94895.49878,8056,88105.86053,73205.21257,FPS,1
19-05-2017,PC,30149,3014,67.52931832,41443.65119,1988,76759.4101,18943.79398,FPS,1
20-05-2017,VR,124087,12408,28.84744592,77510.32166,4304,92443.31304,134813.6095,Adventure,1
21-05-2017,VR,48552,4855,32.50841196,22768.04092,1294,65985.38006,43188.08711,Action,1
22-05-2017,Mobile,149327,14932,81.6251348,15018.00225,3591,72535.26704,86505.48502,RPG,1
23-05-2017,PC,137328,13732,42.73094865,31497.43216,2574,47308.7704,78947.36814,Action,0
24-05-2017,Console,26604,2660,94.99527294,78266.50705,3216,86759.42375,46680.25444,RPG,1
25-05-2017,Console,163827,16382,54.00271785,63635.15185,7256,96162.90092,123063.7031,Action,0
26-05-2017,PC,149117,14911,97.12460533,77551.45136,6670,88024.7714,76699.81325,RPG,0
27-05-2017,PC,16438,1643,26.23881909,25959.43891,2814,48307.35426,111868.4414,FPS,0
28-05-2017,VR,193693,19369,94.86120732,69775.29436,8644,46130.64375,80033.0963,RPG,1
29-05-2017,Mobile,167922,16792,85.55086835,40375.6232,9429,33269.67381,40127.45485,Adventure,0
30-05-2017,Mobile,25366,2536,65.87291043,24056.19763,5732,30575.2111,125675.6295,Action,0
31-05-2017,Mobile,38767,3876,78.52005684,25686.354,5763,86438.81712,100601.5216,Simulation,1
01-06-2017,Mobile,187296,18729,52.80145229,10464.75712,8616,54934.60088,57604.01158,Simulation,1
02-06-2017,Mobile,197946,19794,53.24239977,42787.32825,9487,41352.18676,33434.30593,Action,0
03-06-2017,Console,85874,8587,39.50918647,93854.56195,5375,35451.77559,93913.28498,RPG,0
04-06-2017,Mobile,41670,4167,65.78039269,13250.80951,3125,92886.09177,124411.4212,RPG,0
05-06-2017,PC,139351,13935,87.67086319,69982.64754,4394,25756.79469,85607.08193,FPS,1
06-06-2017,Mobile,155865,15586,45.65159557,66923.76986,1058,22258.84626,34193.01243,Action,1
07-06-2017,PC,50576,5057,97.14564204,10393.92938,1217,43752.91195,103418.4489,Simulation,1
08-06-2017,VR,148279,14827,48.58528078,87314.819,1203,33200.75,53384.90522,Simulation,1
09-06-2017,VR,147837,14783,87.32322831,20518.01136,1451,64185.10947,7690.630122,FPS,1
10-06-2017,Console,193243,19324,72.69936115,78609.66944,3109,52782.45739,48080.02122,RPG,0
11-06-2017,PC,64390,6439,22.33798994,70967.90801,8314,84525.34876,115262.4264,Adventure,0
12-06-2017,Mobile,191247,19124,84.59475297,24523.35694,8268,73101.47015,143433.7619,FPS,0
13-06-2017,Mobile,57838,5783,77.24582352,85781.24932,7047,35607.28787,105251.2016,RPG,1
14-06-2017,PC,75135,7513,92.82479503,95776.162,6059,87231.0586,89601.44831,Action,0
15-06-2017,PC,93836,9383,58.52038541,36183.12036,4035,34228.26319,126511.3331,RPG,0
16-06-2017,PC,155617,15561,46.75239498,12708.03755,4660,40461.28765,115337.1989,RPG,0
17-06-2017,PC,115667,11566,94.92222469,61754.68556,8819,94418.1212,8991.217537,RPG,1
18-06-2017,Console,102563,10256,61.57768092,70411.52579,7355,70627.17576,115319.7094,Simulation,0
19-06-2017,PC,184913,18491,82.04491004,92141.58981,3686,94887.27737,31448.24763,RPG,0
20-06-2017,VR,117550,11755,73.84416038,44083.5374,9629,68699.20772,20823.64719,Action,0
21-06-2017,VR,155745,15574,53.22332475,28877.91755,2985,53725.24972,65854.49516,Action,0
22-06-2017,Mobile,81045,8104,49.50349431,55049.4165,1498,42653.93249,60872.47463,RPG,0
23-06-2017,Console,136084,13608,90.57658419,73009.02136,4987,74688.11126,31860.06561,Adventure,1
24-06-2017,PC,117193,11719,80.49615147,69528.37986,8853,82375.44167,66948.57284,Adventure,1
25-06-2017,VR,187241,18724,88.90439313,28556.25413,4937,38014.77088,8257.625248,Adventure,0
26-06-2017,VR,46195,4619,25.19152086,90008.25489,1909,78858.70959,93534.89003,FPS,1
27-06-2017,Mobile,184861,18486,57.9551792,40072.13884,5768,34148.79686,110569.9127,Action,1
28-06-2017,Mobile,87338,8733,63.83185728,93028.5448,9787,67269.78807,139465.3165,FPS,1
29-06-2017,VR,151449,15144,41.74571655,41446.98942,3592,36495.34593,88395.73808,FPS,1
30-06-2017,PC,190983,19098,59.58931513,46691.93492,5784,88760.38592,85180.58914,Simulation,0
01-07-2017,PC,166860,16686,70.60880954,60126.70896,8280,55568.82236,117325.7181,Adventure,1
02-07-2017,Mobile,173065,17306,22.65010704,42891.48037,1609,69077.31688,106697.614,RPG,1
03-07-2017,Console,49147,4914,42.59425835,33599.36126,6416,70499.49244,138452.402,Simulation,0
04-07-2017,Console,153111,15311,24.68420399,80054.78777,8989,43153.50145,22150.17992,Simulation,1
05-07-2017,PC,137420,13742,86.58557903,91703.75781,7997,90600.66245,129706.631,Simulation,1
06-07-2017,PC,46587,4658,22.9840502,86666.851,3908,25285.59634,32710.61867,Adventure,1
07-07-2017,Console,62870,6287,70.33595258,38703.56417,1090,45445.59136,131698.0857,FPS,0
08-07-2017,Mobile,134486,13448,48.16485597,27516.89324,6166,50320.11446,111290.9181,Action,1
09-07-2017,Console,22089,2208,61.96191339,72942.57027,1433,62613.19304,11256.63465,Action,0
10-07-2017,Console,153246,15324,35.25598822,22049.87684,4699,78081.4697,56270.85351,Adventure,1
11-07-2017,PC,166477,16647,31.16657593,81034.83426,9731,37858.17659,11721.73066,FPS,0
12-07-2017,PC,62301,6230,26.41306183,78199.49395,2175,89975.32355,61503.96632,Simulation,1
13-07-2017,Console,198680,19868,92.37318355,56777.83106,3451,97820.02901,46493.77215,Adventure,0
14-07-2017,PC,79782,7978,36.4036922,57940.51768,5142,44741.308,87006.65992,Simulation,1
15-07-2017,Console,148418,14841,49.19040426,65983.56763,1716,55186.96605,83237.97822,Action,1
16-07-2017,Mobile,168475,16847,43.22922647,46209.92935,9314,30781.49781,25785.10905,RPG,1
17-07-2017,Console,130517,13051,54.39125591,44711.9742,1681,97299.66208,84244.32479,Simulation,1
18-07-2017,VR,115847,11584,75.53934806,32631.50304,4105,53830.00223,40284.89788,Adventure,1
19-07-2017,VR,34769,3476,80.76555291,82407.53592,3878,38092.00432,95523.68941,FPS,1
20-07-2017,PC,119208,11920,87.41327846,17941.72661,2362,88207.5083,23503.68068,Adventure,1
21-07-2017,Mobile,129563,12956,22.54585281,78282.26927,8329,70558.30035,38745.76195,FPS,0
22-07-2017,VR,16095,1609,25.12266592,92406.76653,9508,24026.49172,133960.8191,RPG,0
23-07-2017,Console,30346,3034,70.11768407,56487.23592,9501,24236.35485,32199.39673,FPS,0
24-07-2017,VR,106723,10672,26.57026458,95857.83375,1709,61670.40498,115490.7126,FPS,0
25-07-2017,PC,171477,17147,78.65819155,38047.49627,9682,31718.98091,103361.7145,Simulation,0
26-07-2017,VR,32949,3294,87.79906114,46605.56183,9520,24312.62339,42990.65217,Simulation,1
27-07-2017,Console,35986,3598,33.19818641,60547.89959,9848,90703.24019,107923.4886,RPG,1
28-07-2017,PC,83541,8354,84.17117614,50279.24486,9482,42105.13317,29394.57628,Adventure,0
29-07-2017,PC,189016,18901,54.23538014,75149.00941,2272,79409.44914,52970.79756,Action,1
30-07-2017,VR,170785,17078,78.00919926,99083.8654,6918,93025.82079,128538.2553,Adventure,0
31-07-2017,VR,45568,4556,57.59121701,36843.56547,4040,64947.40437,120424.878,Action,0
01-08-2017,PC,134035,13403,24.41269808,56748.83199,2526,85120.11625,106306.756,RPG,0
02-08-2017,PC,81883,8188,92.00684243,66238.21492,6864,53960.92559,7712.551394,Action,0
03-08-2017,Mobile,187940,18794,91.78388102,89175.84721,1193,82606.45659,88760.32082,Simulation,0
04-08-2017,Console,67965,6796,46.50791958,22175.34302,8521,73062.02395,96062.37659,Simulation,1
05-08-2017,PC,13757,1375,31.15915896,69813.80799,6822,97165.07335,95187.79102,RPG,1
06-08-2017,Console,19581,1958,68.46299244,28489.82774,5543,37002.0719,86366.19008,Simulation,0
07-08-2017,PC,174825,17482,55.29847893,93308.53961,8716,32464.12732,89197.39082,Simulation,1
08-08-2017,Console,131287,13128,71.37042497,62448.36048,8972,23200.67749,116862.4189,FPS,1
09-08-2017,VR,190491,19049,66.09682956,56008.21628,9096,44789.34669,49399.86356,Action,1
10-08-2017,Mobile,38938,3893,41.27102981,51055.82543,3627,70473.13774,85921.43702,FPS,1
11-08-2017,Mobile,106218,10621,71.62468706,99883.42455,6066,79879.70332,113475.683,Adventure,0
12-08-2017,Console,106941,10694,67.86196352,63243.35744,6564,73790.49641,147305.4184,Simulation,0
13-08-2017,Mobile,19926,1992,65.19894856,44600.74462,9788,79903.85988,79543.28763,Adventure,0
14-08-2017,Console,65787,6578,26.99375564,98685.55587,3724,38121.14814,32790.38632,Simulation,1
15-08-2017,PC,74018,7401,79.92642524,76764.56264,1912,36655.31692,8701.745132,Adventure,1
16-08-2017,PC,86118,8611,92.51362327,98344.34017,9015,23615.41782,44320.18997,FPS,0
17-08-2017,PC,74385,7438,71.36098659,12427.82669,2026,40580.17026,9405.271224,Action,0
18-08-2017,PC,11768,1176,43.88638759,47823.17033,9310,36502.06267,51868.34394,Adventure,0
19-08-2017,Console,24771,2477,83.28576769,32295.94258,1669,24826.4254,68097.40394,Simulation,1
20-08-2017,PC,105286,10528,85.50636069,43716.08966,9633,58358.66298,131816.4991,RPG,1
21-08-2017,PC,77363,7736,39.7587476,59699.25962,1059,98124.60564,40313.46311,FPS,0
22-08-2017,Console,58720,5872,70.98711301,79777.53419,3909,67014.8874,66949.99213,RPG,1
23-08-2017,PC,110853,11085,28.4324366,69666.57397,2975,91759.68887,114501.4385,Adventure,0
24-08-2017,Mobile,161713,16171,29.86090636,29009.21039,9215,45444.95614,20528.3149,Adventure,1
25-08-2017,Mobile,54781,5478,47.89185931,22178.60431,8822,44908.05106,51346.29997,Adventure,0
26-08-2017,PC,30745,3074,26.95471964,25019.04172,2671,40913.19607,146353.808,FPS,0
27-08-2017,Console,172381,17238,28.43577326,45360.44162,1777,90024.32189,25095.8514,Simulation,0
28-08-2017,PC,177179,17717,26.77457954,45677.67284,5979,39819.07114,122538.6495,Adventure,0
29-08-2017,Console,39814,3981,79.93270856,64075.99462,5599,62499.67143,62283.67828,Adventure,1
30-08-2017,PC,24047,2404,41.87215359,49417.44834,2828,38882.12297,95213.8075,Action,0
31-08-2017,VR,170987,17098,55.34158686,62850.95242,5002,23901.57159,132822.6693,RPG,0
01-09-2017,VR,89903,8990,73.11105316,35711.35876,9408,37093.19308,49877.61428,FPS,0
02-09-2017,Console,16646,1664,72.0930929,25223.58407,6420,24681.28804,26589.90246,RPG,0
03-09-2017,VR,167722,16772,20.4170998,89011.92933,2848,37517.73912,81692.60004,Action,0
04-09-2017,Mobile,109104,10910,77.87370943,31595.86861,4442,87097.77641,134269.2972,FPS,0
05-09-2017,Console,139517,13951,73.78881476,36906.34977,1126,99511.1397,69946.55801,Action,0
06-09-2017,PC,143414,14341,69.54130459,33548.28626,9125,40474.8164,34346.45644,Action,0
07-09-2017,VR,16985,1698,48.11435147,88659.54859,4582,89826.31708,121544.8831,RPG,1
08-09-2017,Mobile,19983,1998,34.85265507,12811.10861,4226,64957.70108,76486.49934,Action,1
09-09-2017,PC,65138,6513,76.9133394,42108.49829,4125,29720.39458,21741.25162,Adventure,0
10-09-2017,Console,137917,13791,73.09254846,56761.46383,5360,90958.80552,123482.4689,FPS,0
11-09-2017,Console,38401,3840,74.97672667,49028.72271,9898,63787.49086,125688.1993,Action,1
12-09-2017,Mobile,150477,15047,63.67569012,16802.98487,5878,39218.78497,123696.5015,Simulation,1
13-09-2017,PC,117516,11751,58.40600475,55730.09048,2679,55628.78032,65772.72767,Adventure,0
14-09-2017,PC,159377,15937,79.86374584,57524.65321,1248,49234.04976,9262.398316,FPS,1
15-09-2017,PC,135716,13571,89.11110905,54934.3055,4999,82024.43949,148468.0329,Adventure,1
16-09-2017,Mobile,173516,17351,39.12345412,33421.49001,2066,40131.03193,89151.54018,Action,0
17-09-2017,Mobile,135492,13549,98.72548766,10554.47264,7221,94958.85601,39691.17599,FPS,1
18-09-2017,Console,171965,17196,73.04512787,97436.35645,7298,71519.96989,122592.7061,Adventure,1
19-09-2017,Mobile,20629,2062,34.93338017,36054.4695,3895,56923.62671,118347.273,Action,0
20-09-2017,Mobile,196620,19662,32.39582274,15148.38326,9750,79894.74538,84286.62564,Action,0
21-09-2017,Mobile,50330,5033,92.78467226,22336.91316,1172,99156.48125,106684.8254,RPG,1
22-09-2017,VR,50823,5082,58.34816486,53119.37822,9489,32854.78588,114418.9252,Action,0
23-09-2017,Console,20079,2007,47.67751012,21879.84316,6193,83979.73658,45193.4707,Adventure,1
24-09-2017,Console,198267,19826,45.66296228,91231.96886,1883,99913.37287,69496.23029,Adventure,0
25-09-2017,Console,194049,19404,29.96061525,16274.79515,2968,91236.45144,20186.21114,FPS,1
26-09-2017,PC,104815,10481,29.76776676,34620.35981,3197,27819.661,118728.5644,Simulation,1
27-09-2017,Console,197993,19799,84.40467415,82837.83964,7735,36084.54887,73289.63928,Simulation,1
28-09-2017,VR,107264,10726,66.4969996,12559.98589,5745,68338.14972,6216.826518,Action,1
29-09-2017,Console,150450,15045,71.50442673,26897.14048,9763,68614.85791,137979.7693,Adventure,0
30-09-2017,Console,184926,18492,47.15665028,28163.76925,5396,54266.07921,53534.57276,FPS,1
01-10-2017,Console,39671,3967,96.67679386,35218.80191,1023,98471.73226,137910.0882,RPG,1
02-10-2017,PC,94618,9461,91.40054864,97124.58501,9601,97334.75827,61167.96644,FPS,0
03-10-2017,PC,152802,15280,36.07809021,69172.28544,8357,34232.11696,52469.37011,Simulation,0
04-10-2017,Console,103969,10396,98.61373756,80147.02368,2933,88396.70384,23214.19573,FPS,0
05-10-2017,PC,65600,6560,62.66519837,16229.39988,9654,37551.06771,50878.7728,RPG,1
06-10-2017,Mobile,99952,9995,63.07444033,43462.7072,2995,99826.21178,60864.27163,RPG,0
07-10-2017,Mobile,50157,5015,38.17473187,89643.40147,4266,77618.49828,109864.322,FPS,1
08-10-2017,Console,148682,14868,60.14444835,61677.67211,3130,54418.05181,120771.8761,Adventure,1
09-10-2017,Mobile,131196,13119,31.93317028,36725.08042,6906,29715.44064,34240.85691,Simulation,0
10-10-2017,PC,125493,12549,91.03122865,90391.36452,7870,74671.36376,54733.19026,RPG,0
11-10-2017,VR,60519,6051,95.57045175,17207.16815,2408,70916.6678,51917.07345,Simulation,0
12-10-2017,VR,66628,6662,27.95001956,63550.22744,6627,93906.31207,28751.06959,Action,0
13-10-2017,PC,167686,16768,57.05999785,97962.96365,9221,68491.80278,15426.46,Adventure,0
14-10-2017,VR,56649,5664,74.62684294,78361.57099,5642,40906.66569,76049.46207,RPG,0
15-10-2017,PC,134192,13419,96.4886219,41898.24915,5396,45595.43432,139026.9686,RPG,0
16-10-2017,VR,105829,10582,91.75042696,29269.95116,1422,80464.74654,143073.1857,FPS,0
17-10-2017,Mobile,69581,6958,29.96615264,41896.77352,5146,78536.93071,134788.3722,Simulation,1
18-10-2017,Console,130178,13017,83.67868211,49366.32113,4784,63313.43617,103856.7696,Action,1
19-10-2017,VR,65576,6557,95.40659964,80149.63917,5321,99710.68829,80516.07619,RPG,0
20-10-2017,Mobile,152794,15279,64.25854385,37019.6749,9397,99334.38292,146410.2076,RPG,1
21-10-2017,Console,84806,8480,60.52923827,34364.83982,2292,26534.37114,88663.56611,FPS,0
22-10-2017,Console,94836,9483,22.43048861,39999.5366,9035,48970.81942,103524.247,Adventure,1
23-10-2017,Mobile,24678,2467,46.69461068,65666.14913,1652,76011.61646,95170.46593,FPS,0
24-10-2017,Console,159641,15964,23.22716489,30142.94413,8035,39744.6728,26148.10098,Simulation,1
25-10-2017,Mobile,188431,18843,55.00968085,54933.13485,3429,57148.56734,53245.73471,Adventure,0
26-10-2017,Console,81340,8134,25.54583099,86119.83118,4304,45919.75884,134681.0592,Simulation,1
27-10-2017,Mobile,63628,6362,46.09837641,80540.18067,7597,67173.4373,67509.27846,Action,1
28-10-2017,PC,103829,10382,36.24674969,93131.73524,6168,46390.59118,130107.5799,RPG,1
29-10-2017,Console,124995,12499,35.75699186,44250.75414,7758,30590.15724,144777.0843,Action,0
30-10-2017,PC,123556,12355,52.96766748,81015.58032,2845,44751.54394,81354.3122,Action,1
31-10-2017,VR,98235,9823,91.98369492,31024.87016,7756,31665.31258,87098.48214,Adventure,0
01-11-2017,Mobile,92291,9229,84.81877249,63241.02394,3972,59292.82968,147749.0382,Adventure,0
02-11-2017,Mobile,42337,4233,73.59046879,32481.83997,9044,24091.21377,141385.2437,RPG,0
03-11-2017,PC,67045,6704,76.61834789,49044.1085,4710,67662.80193,96068.84167,Adventure,0
04-11-2017,VR,156208,15620,97.08421667,13341.76508,9097,71981.96288,65558.74263,Adventure,0
05-11-2017,Mobile,196496,19649,80.70108048,92513.47595,9735,95114.71558,91320.0826,Adventure,1
06-11-2017,Console,147165,14716,40.04092723,10433.42529,4374,33042.88273,93741.78375,Action,0
07-11-2017,VR,88891,8889,99.68025714,29583.64614,5299,93542.92027,89554.87002,Adventure,0
08-11-2017,Mobile,30723,3072,22.52299038,64791.83611,7473,23456.48642,86926.46949,RPG,1
09-11-2017,VR,170408,17040,88.24232104,68067.46282,2831,97762.58439,21452.86907,FPS,1
10-11-2017,PC,109508,10950,52.49032592,18794.72482,1968,57274.11097,60849.1581,RPG,0
11-11-2017,Console,145539,14553,84.33462436,72910.9834,5443,84904.87103,100434.2539,Action,1
12-11-2017,VR,148834,14883,59.79284733,59795.7959,4245,37852.61432,19184.62782,FPS,0
13-11-2017,Console,120100,12010,29.08667903,75608.45987,4193,79918.08653,100580.6952,Adventure,1
14-11-2017,PC,137779,13777,61.67412251,59884.21289,1567,42231.00195,16424.12108,Action,1
15-11-2017,VR,153252,15325,97.8150036,49914.56398,7210,99086.17581,28392.49563,RPG,1
16-11-2017,VR,140244,14024,78.57942859,83214.95913,9822,98449.18438,148144.8519,Simulation,0
17-11-2017,Mobile,196799,19679,30.49701919,79582.73519,8735,34440.09152,135564.461,FPS,0
18-11-2017,Console,85971,8597,97.76585386,86413.95107,3486,57227.0279,34471.58186,FPS,0
19-11-2017,PC,16703,1670,23.54648577,30961.72294,4594,62908.6974,80935.92082,Simulation,0
20-11-2017,Console,87464,8746,87.85253112,52036.80377,1703,42493.63994,32607.02316,Action,0
21-11-2017,Console,46632,4663,96.33464856,13560.05542,2505,51887.94404,18957.52851,Simulation,1
22-11-2017,VR,160583,16058,25.93148162,79038.99633,5163,33733.26255,93997.76073,Adventure,1
23-11-2017,Console,38938,3893,46.67167408,63924.49434,5682,60289.13063,47014.1488,FPS,1
24-11-2017,PC,81024,8102,51.27563621,24689.76972,7257,42497.06776,78234.45654,Adventure,1
25-11-2017,Mobile,64414,6441,36.01297238,42401.17408,1988,58937.90376,91852.42208,FPS,1
26-11-2017,PC,63217,6321,99.87552948,14414.75448,7323,75228.00009,38731.22195,Simulation,1
27-11-2017,Console,139004,13900,83.79254835,77420.78186,4865,98121.35863,66371.10523,Adventure,0
28-11-2017,PC,18738,1873,85.83891962,66258.98535,2692,57848.97159,72634.20439,Simulation,1
29-11-2017,Console,54976,5497,53.98862265,79548.60372,4555,94261.97969,117475.651,Action,0
30-11-2017,PC,79891,7989,92.52235056,90419.88804,4993,89159.96306,23275.71839,RPG,0
01-12-2017,Mobile,148327,14832,54.11534129,73561.36113,1281,39513.6373,43029.52094,RPG,1
02-12-2017,Console,38095,3809,87.42312309,87554.60338,8273,61259.79722,140692.3511,FPS,1
03-12-2017,Console,152786,15278,75.66339686,35946.46644,4389,21385.39636,129945.934,FPS,1
04-12-2017,Console,116385,11638,21.38297756,77599.48078,7143,61517.99856,49231.39276,Action,1
05-12-2017,VR,181551,18155,48.2846878,30338.78458,1974,75498.22159,127993.7583,RPG,0
06-12-2017,VR,98083,9808,43.46712048,50537.16133,9781,24271.41156,119120.8533,RPG,1
07-12-2017,Mobile,160167,16016,40.94189908,64038.41657,5370,73702.13698,85415.89281,FPS,1
08-12-2017,Console,193607,19360,90.25153983,99661.46715,2114,48732.38481,50840.72148,Action,0
09-12-2017,PC,159615,15961,43.17097018,59210.41305,4333,88005.06358,142973.0055,Simulation,0
10-12-2017,Mobile,135664,13566,33.50302157,43041.96913,5091,84319.67386,98855.05666,Adventure,1
11-12-2017,Console,195387,19538,43.18286779,58027.13549,2496,52629.65832,112965.9567,RPG,0
12-12-2017,PC,14168,1416,81.16497604,15630.40683,5353,27589.37388,99741.74471,RPG,1
13-12-2017,Console,46007,4600,48.77151743,54202.0199,5047,67041.39174,17909.19306,Simulation,0
14-12-2017,Mobile,67269,6726,90.98706095,77279.71811,7706,32449.05406,58521.62348,RPG,1
15-12-2017,Mobile,189349,18934,29.39483577,21417.9558,4695,61676.38484,144311.324,Action,1
16-12-2017,PC,112639,11263,87.07060827,81462.00065,3350,97475.13797,111240.0344,FPS,0
17-12-2017,VR,30259,3025,37.55720452,27982.45718,1091,62797.22671,17302.5039,RPG,0
18-12-2017,VR,175774,17577,58.81181132,50083.34344,6730,42116.95133,60230.76997,Simulation,0
19-12-2017,PC,181879,18187,20.58112289,45973.55743,8647,62149.84092,122895.9636,Action,1
20-12-2017,Console,10841,1084,63.59501226,98217.36316,7760,70035.92756,105492.1056,RPG,0
21-12-2017,Mobile,164827,16482,23.61977511,65273.43945,4289,56791.95399,47570.7851,Action,1
22-12-2017,Mobile,144496,14449,22.59763174,81973.30154,8182,58968.94469,68143.46815,Action,1
23-12-2017,VR,119315,11931,56.76382922,46603.93509,6709,40861.12163,33390.50418,FPS,0
24-12-2017,Mobile,33362,3336,70.13514295,70147.15125,8207,54069.33526,109219.7965,FPS,1
25-12-2017,PC,52360,5236,34.53525851,46820.56689,4340,62187.18241,141387.6095,RPG,0
26-12-2017,Mobile,179770,17977,77.44087571,65828.47735,7087,97946.46587,125797.1985,FPS,0
27-12-2017,PC,156881,15688,31.54215307,27968.42277,5415,58543.01775,25620.53833,Simulation,1
28-12-2017,VR,141575,14157,84.68824906,30137.4157,9932,70224.13192,88633.11454,FPS,1
29-12-2017,VR,174493,17449,26.99055817,70168.53136,4400,55229.23677,100637.5029,Simulation,0
30-12-2017,PC,74182,7418,77.18129799,12527.94919,4235,35586.71708,60802.3144,FPS,1
31-12-2017,VR,183166,18316,47.70742686,22627.31347,1884,92322.43272,60742.72222,Action,1
01-01-2018,Console,17062,1706,53.24602623,71259.12483,8401,48948.46912,12426.06882,Adventure,1
02-01-2018,VR,65321,6532,66.21665174,99514.2214,6970,74786.72377,142352.636,FPS,0
03-01-2018,PC,114343,11434,69.18164347,20472.96549,5396,42915.23612,141936.0829,Simulation,0
04-01-2018,VR,70818,7081,63.88993582,18093.43417,8406,68741.47244,71826.12296,RPG,0
05-01-2018,Console,59490,5949,91.41597555,23944.72302,8835,82705.33259,78093.74221,Simulation,0
06-01-2018,Console,52009,5200,23.24557253,89235.64634,5768,90634.30431,130456.1777,Simulation,0
07-01-2018,VR,105149,10514,45.80991505,64542.01297,5649,91283.22773,106694.5437,FPS,0
08-01-2018,VR,65004,6500,86.84683659,73222.74246,3976,48103.19495,72448.33727,Action,0
09-01-2018,Mobile,179423,17942,40.52420075,29055.50844,2003,29504.0726,89592.89969,Simulation,1
10-01-2018,PC,133280,13328,63.04759557,20342.63998,5383,63300.46101,13732.32367,FPS,0
11-01-2018,PC,20272,2027,24.4503224,44397.4171,3339,60972.93286,93149.50997,Simulation,0
12-01-2018,VR,56270,5627,41.82291821,72785.4122,3388,30937.16079,69094.18663,Action,1
13-01-2018,Mobile,98922,9892,26.57749432,39829.81497,6748,28147.9511,38616.01745,Action,1
14-01-2018,PC,13666,1366,61.82512152,17706.70402,6165,79793.88866,44252.88231,Adventure,1
15-01-2018,VR,76659,7665,71.95764455,46689.88242,1136,73106.96278,119903.1255,Action,1
16-01-2018,VR,64195,6419,87.6237931,28189.88668,2610,59606.03718,7253.096146,FPS,0
17-01-2018,Mobile,17817,1781,67.2801273,38242.001,1122,71574.7608,55735.22217,Action,0
18-01-2018,Mobile,160113,16011,56.82464832,50186.09146,6360,70344.46323,66434.96543,RPG,0
19-01-2018,VR,12665,1266,96.95445631,68441.97,2010,49757.7336,122299.8576,FPS,0
20-01-2018,Mobile,182235,18223,89.0709672,39209.74841,6595,78573.86743,34391.73081,RPG,0
21-01-2018,Console,36272,3627,83.88020828,30505.21381,6993,97829.39619,14887.48262,FPS,0
22-01-2018,PC,126563,12656,98.61886549,30046.81505,3893,42462.42842,106055.1254,Action,0
23-01-2018,Console,63551,6355,83.22715982,57820.97871,7289,70273.75058,119164.9473,Action,0
24-01-2018,VR,139215,13921,55.65476611,98375.37793,5911,50172.08578,107352.3178,Adventure,1
25-01-2018,Console,89756,8975,79.83969181,78909.78239,7276,99499.93108,119409.0901,RPG,0
26-01-2018,Mobile,24960,2496,48.47821477,48490.19041,5901,85183.76029,138750.7636,Simulation,0
27-01-2018,Mobile,174931,17493,60.96299428,29582.15029,2747,82418.50143,83231.19552,Simulation,1
28-01-2018,PC,46047,4604,48.38202048,31335.39341,1889,22077.45057,77589.33349,Action,1
29-01-2018,Mobile,96482,9648,68.21924999,65647.02954,1613,43909.66356,34289.95705,FPS,0
30-01-2018,PC,136258,13625,76.30309862,35735.98569,3077,81641.05003,86927.79569,Action,0
31-01-2018,Mobile,140261,14026,45.73530328,88266.78687,7857,76471.85682,131870.1045,Action,1
01-02-2018,PC,19438,1943,91.66760673,61948.10153,3464,86768.46593,9113.959638,Simulation,0
02-02-2018,Console,36652,3665,67.13006528,93494.10018,2423,72231.0769,143101.0773,FPS,1
03-02-2018,VR,176607,17660,84.85749207,49345.17455,9899,97182.19629,133893.3714,RPG,0
04-02-2018,VR,49934,4993,30.3029567,15344.58944,9879,21591.78414,114463.3915,Simulation,1
05-02-2018,VR,47731,4773,32.77644285,20791.69343,3927,36066.37711,103639.5576,RPG,0
06-02-2018,Console,120916,12091,58.59637485,24652.56563,8390,73543.732,41306.13665,FPS,1
07-02-2018,VR,161917,16191,42.27531283,68026.63895,1078,55149.578,63474.68355,Adventure,1
08-02-2018,PC,122067,12206,64.35180439,56594.76993,6559,35191.62039,47136.81124,FPS,0
09-02-2018,VR,139951,13995,52.45180019,40059.9013,8403,75011.97672,113462.4231,Adventure,1
10-02-2018,Console,49076,4907,84.86481605,51468.77734,3013,37781.65674,71018.63571,FPS,0
11-02-2018,PC,63654,6365,37.56483853,23565.86294,2233,65826.27857,16406.47885,Adventure,0
12-02-2018,Mobile,86865,8686,35.00757555,16339.70291,8414,48292.05642,123473.073,Adventure,0
13-02-2018,VR,26357,2635,76.92753894,43641.47599,1725,94608.93547,30960.1872,Action,1
14-02-2018,VR,119273,11927,56.43971954,34837.36055,6004,31437.37617,74671.88074,RPG,1
15-02-2018,VR,198467,19846,51.27290165,19522.46998,4301,95106.70887,106023.9965,Action,1
16-02-2018,VR,107975,10797,49.87264558,41815.40783,1101,42061.51854,70563.54104,Adventure,0
17-02-2018,VR,17968,1796,79.71827976,98707.9408,3535,69530.09621,142851.049,Action,0
18-02-2018,PC,119157,11915,89.65017188,80022.23801,7688,72479.82238,28965.23238,Action,0
19-02-2018,Mobile,44530,4453,39.62184122,36272.16817,8875,75772.63375,115841.9372,Simulation,1
